filename,width,height,label,xmin,ymin,xmax,ymax
abstrax_art_13120-copy.jpg,1920,1080,good,882,634,943,674
abstrax_art_13120-copy.jpg,1920,1080,good,844,467,893,517
abstrax_art_13120-copy.jpg,1920,1080,good,667,382,717,428
abstrax_art_13120-copy.jpg,1920,1080,good,425,264,467,302
abstrax_art_13120-copy.jpg,1920,1080,bad,406,217,444,262
abstrax_art_13120-copy.jpg,1920,1080,bad,513,270,557,317
abstrax_art_13120-copy.jpg,1920,1080,bad,585,245,622,287
abstrax_art_13120-copy.jpg,1920,1080,good,715,275,758,321
abstrax_art_13120-copy.jpg,1920,1080,good,672,202,719,248
abstrax_art_13120-copy.jpg,1920,1080,good,515,72,548,110
abstrax_art_13120-copy.jpg,1920,1080,good,589,38,619,75
abstrax_art_13120-copy.jpg,1920,1080,good,635,163,672,197
abstrax_art_13120-copy.jpg,1920,1080,good,780,156,818,192
abstrax_art_13120-copy.jpg,1920,1080,good,473,205,507,242
abstrax_art_13120-copy.jpg,1920,1080,good,820,386,868,429
abstrax_art_13120-copy.jpg,1920,1080,good,891,320,932,370
abstrax_art_13120-copy.jpg,1920,1080,good,954,374,995,422
abstrax_art_13120-copy.jpg,1920,1080,good,977,502,1016,545
abstrax_art_13120-copy.jpg,1920,1080,good,1184,919,1244,980
abstrax_art_13120-copy.jpg,1920,1080,good,1266,1014,1334,1077
abstrax_art_13120-copy.jpg,1920,1080,good,1173,596,1224,641
abstrax_art_13120-copy.jpg,1920,1080,good,1190,419,1236,460
abstrax_art_13120-copy.jpg,1920,1080,good,1057,390,1104,440
abstrax_art_13120-copy.jpg,1920,1080,good,1098,357,1136,394
abstrax_art_13120-copy.jpg,1920,1080,good,1109,287,1146,326
abstrax_art_13120-copy.jpg,1920,1080,good,1000,206,1037,241
abstrax_art_13120-copy.jpg,1920,1080,good,622,3,649,35
abstrax_art_13120-copy.jpg,1920,1080,bad,795,37,820,68
abstrax_art_13120-copy.jpg,1920,1080,good,848,15,884,56
abstrax_art_13120-copy.jpg,1920,1080,good,981,65,1013,103
abstrax_art_13120-copy.jpg,1920,1080,good,1070,18,1099,51
abstrax_art_13120-copy.jpg,1920,1080,good,1234,131,1272,171
abstrax_art_13120-copy.jpg,1920,1080,bad,1280,108,1312,139
abstrax_art_13120-copy.jpg,1920,1080,good,1257,288,1293,323
abstrax_art_13120-copy.jpg,1920,1080,good,1326,406,1365,447
abstrax_art_13120-copy.jpg,1920,1080,good,1377,636,1434,692
abstrax_art_13120-copy.jpg,1920,1080,good,1376,460,1420,508
abstrax_art_13120-copy.jpg,1920,1080,good,1418,510,1467,558
abstrax_art_13120-copy.jpg,1920,1080,good,1447,428,1490,477
abstrax_art_13120-copy.jpg,1920,1080,good,1440,610,1482,660
abstrax_art_13120-copy.jpg,1920,1080,good,1347,64,1374,97
abstrax_art_13120-copy.jpg,1920,1080,good,1270,1,1303,35
abstrax_art_13120-copy.jpg,1920,1080,good,1400,1,1421,36
abstrax_art_13120-copy.jpg,1920,1080,good,1465,22,1491,57
abstrax_art_13120-copy.jpg,1920,1080,bad,1466,68,1495,102
abstrax_art_13120-copy.jpg,1920,1080,bad,1412,154,1443,189
abstrax_art_13120-copy.jpg,1920,1080,good,1537,202,1576,246
abstrax_art_13120-copy.jpg,1920,1080,good,1643,108,1680,141
abstrax_art_13120-copy.jpg,1920,1080,bad,1670,1,1696,33
abstrax_art_13120-copy.jpg,1920,1080,good,1730,103,1766,139
abstrax_art_13120-copy.jpg,1920,1080,good,1701,179,1738,219
abstrax_art_13120-copy.jpg,1920,1080,good,1689,261,1729,305
abstrax_art_13120-copy.jpg,1920,1080,good,1628,295,1665,337
abstrax_art_13120-copy.jpg,1920,1080,good,1730,315,1771,360
abstrax_art_13120-copy.jpg,1920,1080,good,1815,256,1841,286
abstrax_art_13120-copy.jpg,1920,1080,good,1752,386,1796,435
abstrax_art_13120-copy.jpg,1920,1080,good,1811,474,1861,517
abstrax_art_13120-copy.jpg,1920,1080,good,1839,311,1877,360
abstrax_art_13120-copy.jpg,1920,1080,good,1636,70,1661,100
abstrax_art_13120-copy.jpg,1920,1080,good,1878,705,1920,763
abstrax_art_13120-copy.jpg,1920,1080,good,1875,609,1920,659
abstrax_art_13120-copy.jpg,1920,1080,good,1785,533,1825,572
sdsdsff.jpg,512,340,good,14,95,45,131
sdsdsff.jpg,512,340,good,116,93,147,126
sdsdsff.jpg,512,340,good,210,105,241,137
sdsdsff.jpg,512,340,good,307,92,332,123
sdsdsff.jpg,512,340,good,388,87,418,121
smartmi-3pcs-filter-mask-pm25-haze-dustproof-mask-with-vent.jpg,450,463,good,15,111,114,219
smartmi-3pcs-filter-mask-pm25-haze-dustproof-mask-with-vent.jpg,450,463,good,324,135,410,238
China-coronavirus-AP-1024x576.jpg,1024,576,good,159,217,240,301
China-coronavirus-AP-1024x576.jpg,1024,576,bad,328,269,473,439
China-coronavirus-AP-1024x576.jpg,1024,576,good,62,163,125,231
China-coronavirus-AP-1024x576.jpg,1024,576,none,146,74,193,133
China-coronavirus-AP-1024x576.jpg,1024,576,bad,199,164,254,217
China-coronavirus-AP-1024x576.jpg,1024,576,good,262,128,315,174
China-coronavirus-AP-1024x576.jpg,1024,576,good,326,113,389,163
China-coronavirus-AP-1024x576.jpg,1024,576,good,412,142,462,189
China-coronavirus-AP-1024x576.jpg,1024,576,good,454,175,514,237
China-coronavirus-AP-1024x576.jpg,1024,576,good,525,188,594,237
China-coronavirus-AP-1024x576.jpg,1024,576,bad,456,79,493,120
China-coronavirus-AP-1024x576.jpg,1024,576,good,378,44,401,69
China-coronavirus-AP-1024x576.jpg,1024,576,good,465,34,489,59
China-coronavirus-AP-1024x576.jpg,1024,576,good,645,219,739,308
China-coronavirus-AP-1024x576.jpg,1024,576,good,115,93,152,141
China-coronavirus-AP-1024x576.jpg,1024,576,good,249,86,295,125
China-coronavirus-AP-1024x576.jpg,1024,576,good,582,24,598,42
China-coronavirus-AP-1024x576.jpg,1024,576,good,782,466,852,576
China-coronavirus-AP-1024x576.jpg,1024,576,good,816,263,905,362
China-coronavirus-AP-1024x576.jpg,1024,576,good,811,136,880,195
China-coronavirus-AP-1024x576.jpg,1024,576,good,818,219,856,272
China-coronavirus-AP-1024x576.jpg,1024,576,good,774,92,819,150
China-coronavirus-AP-1024x576.jpg,1024,576,good,873,81,908,120
600_3050748_8_1.jpg,800,599,good,369,157,428,219
600_3050748_8_1.jpg,800,599,bad,510,130,544,169
img-1579662489-42239.jpg,1000,659,good,356,148,419,221
img-1579662489-42239.jpg,1000,659,good,686,128,746,198
ckeditor-5e4506c12d5ba.jpg,980,1468,good,435,137,542,266
photo (5).jpeg,1280,960,good,334,72,543,306
0200b38c89b16c37c5de8e247bb00c2f.jpg,810,597,bad,213,139,249,180
0200b38c89b16c37c5de8e247bb00c2f.jpg,810,597,bad,301,60,338,106
0200b38c89b16c37c5de8e247bb00c2f.jpg,810,597,good,496,80,548,139
AP20027208528038.jpg,1024,683,good,1,412,193,640
AP20027208528038.jpg,1024,683,good,123,225,218,356
AP20027208528038.jpg,1024,683,good,159,120,272,258
AP20027208528038.jpg,1024,683,good,300,240,439,397
AP20027208528038.jpg,1024,683,good,478,309,683,514
AP20027208528038.jpg,1024,683,good,644,53,747,176
AP20027208528038.jpg,1024,683,good,867,40,942,189
AP20027208528038.jpg,1024,683,good,831,353,995,514
istockphoto-1146065612-1024x1024.jpg,1024,676,good,587,179,782,385
3p7p0002870p18p3sqq3.jpg,580,870,none,241,86,328,166
infectado_con_coronavirus_visito_la_cdmx_2C_gobierno_ya_monitorea_a_quienes_estuvieron_expuestos.jpg,980,511,good,230,80,282,143
infectado_con_coronavirus_visito_la_cdmx_2C_gobierno_ya_monitorea_a_quienes_estuvieron_expuestos.jpg,980,511,good,402,46,454,105
200210163309-coronavirus-economia-mundial-afecta-brote-virus-portafolio-global-cnnee-00000000.jpg,1674,1116,good,13,442,172,678
200210163309-coronavirus-economia-mundial-afecta-brote-virus-portafolio-global-cnnee-00000000.jpg,1674,1116,good,169,475,367,680
200210163309-coronavirus-economia-mundial-afecta-brote-virus-portafolio-global-cnnee-00000000.jpg,1674,1116,good,421,396,596,610
200210163309-coronavirus-economia-mundial-afecta-brote-virus-portafolio-global-cnnee-00000000.jpg,1674,1116,good,423,69,599,240
200210163309-coronavirus-economia-mundial-afecta-brote-virus-portafolio-global-cnnee-00000000.jpg,1674,1116,bad,99,94,253,232
200210163309-coronavirus-economia-mundial-afecta-brote-virus-portafolio-global-cnnee-00000000.jpg,1674,1116,good,805,183,967,396
200210163309-coronavirus-economia-mundial-afecta-brote-virus-portafolio-global-cnnee-00000000.jpg,1674,1116,good,1510,369,1667,591
200210163309-coronavirus-economia-mundial-afecta-brote-virus-portafolio-global-cnnee-00000000.jpg,1674,1116,good,1429,142,1583,296
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,241,51,273,83
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,157,257,195,298
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,255,379,303,425
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,230,489,286,544
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,337,499,370,551
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,9,641,58,697
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,116,622,167,665
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,234,634,290,686
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,198,764,253,820
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,122,958,175,1002
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,297,851,343,906
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,705,9,741,44
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,683,59,726,102
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,618,111,649,148
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,585,149,615,187
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,510,188,550,226
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,471,316,505,349
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,408,330,443,364
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,425,375,464,414
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,511,384,553,424
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,507,535,548,583
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,551,607,586,648
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,none,550,752,606,811
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,493,820,552,880
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,616,1046,682,1114
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,453,1279,529,1357
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,896,11,918,39
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,820,62,850,98
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,768,80,802,113
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,789,147,816,180
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,843,125,880,170
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,631,271,669,309
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,778,265,813,305
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,671,314,711,356
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,584,357,618,396
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,713,386,757,431
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,661,495,707,534
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,884,431,928,479
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,816,496,865,536
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,692,615,731,666
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,839,575,886,629
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,726,838,777,896
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,734,943,785,1002
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,790,958,848,1019
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,788,1264,860,1339
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,905,1075,939,1125
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,913,790,966,846
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,883,742,934,783
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,939,81,965,110
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1077,32,1102,62
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1005,100,1030,116
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1062,131,1095,166
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1130,70,1163,106
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,976,176,1009,215
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1054,266,1074,292
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,993,317,1034,351
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1103,396,1141,439
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,949,484,989,533
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1093,465,1132,505
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1053,498,1098,553
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,972,611,1011,658
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1243,1,1273,29
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1264,105,1297,141
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1320,82,1348,114
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1375,107,1397,137
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1390,113,1419,148
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,1340,177,1366,209
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1453,134,1484,170
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,1459,181,1489,216
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1402,265,1437,302
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,1273,220,1307,250
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,none,1228,241,1266,284
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1252,399,1289,434
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1184,527,1233,570
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1319,518,1359,557
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1165,708,1220,751
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1175,1027,1240,1089
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1061,1174,1130,1245
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1261,1120,1327,1184
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1516,1,1548,30
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1625,88,1655,125
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,1663,114,1691,144
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1629,184,1654,216
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1636,221,1671,256
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1528,314,1568,358
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1620,405,1657,448
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1371,569,1414,618
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1441,539,1484,584
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1411,620,1461,668
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1432,720,1475,777
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1370,742,1425,802
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1479,1238,1548,1312
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1766,1329,1844,1388
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1893,1345,1968,1388
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1783,1092,1848,1152
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1855,1056,1912,1128
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1859,811,1916,872
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1862,717,1916,769
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1979,656,2000,706
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1775,652,1815,679
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1807,584,1852,631
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1742,498,1786,546
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1830,423,1869,471
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1722,425,1764,470
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1683,370,1720,415
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1803,367,1830,399
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1691,291,1729,330
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1724,215,1757,252
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1911,237,1933,273
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1948,131,1980,165
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1775,85,1807,119
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1725,43,1752,77
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1845,60,1875,87
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,1903,29,1927,57
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,1975,86,2000,114
1580254255-c2913345cf530d48618522071d23e606.jpg,4292,2761,bad,296,562,571,862
1580254255-c2913345cf530d48618522071d23e606.jpg,4292,2761,good,920,484,1100,687
1580254255-c2913345cf530d48618522071d23e606.jpg,4292,2761,good,1096,522,1238,662
1580254255-c2913345cf530d48618522071d23e606.jpg,4292,2761,good,1387,447,1547,622
1580254255-c2913345cf530d48618522071d23e606.jpg,4292,2761,good,764,991,1060,1284
1580254255-c2913345cf530d48618522071d23e606.jpg,4292,2761,good,1136,1242,1553,1687
1580254255-c2913345cf530d48618522071d23e606.jpg,4292,2761,good,1629,513,1738,642
1580254255-c2913345cf530d48618522071d23e606.jpg,4292,2761,good,1709,591,1851,749
1580254255-c2913345cf530d48618522071d23e606.jpg,4292,2761,good,1967,684,2180,971
1580254255-c2913345cf530d48618522071d23e606.jpg,4292,2761,good,2278,504,2420,707
1580254255-c2913345cf530d48618522071d23e606.jpg,4292,2761,good,2704,1016,3073,1396
1580254255-c2913345cf530d48618522071d23e606.jpg,4292,2761,good,3436,2062,4129,2733
1580254255-c2913345cf530d48618522071d23e606.jpg,4292,2761,good,3182,657,3436,910
1197315184.jpg.0.jpg,1200,800,good,107,310,146,378
1197315184.jpg.0.jpg,1200,800,good,229,339,250,373
1197315184.jpg.0.jpg,1200,800,good,321,350,353,395
1197315184.jpg.0.jpg,1200,800,bad,581,305,616,350
1197315184.jpg.0.jpg,1200,800,good,527,421,590,497
1197315184.jpg.0.jpg,1200,800,good,748,282,775,322
1197315184.jpg.0.jpg,1200,800,good,713,392,778,455
1197315184.jpg.0.jpg,1200,800,good,912,358,954,393
1197315184.jpg.0.jpg,1200,800,good,1021,330,1058,358
1197315184.jpg.0.jpg,1200,800,none,962,431,1020,500
20150618013406126.jpg,900,600,good,399,321,477,453
20150618013406126.jpg,900,600,good,628,230,699,325
20150618013406126.jpg,900,600,good,719,176,790,266
20150618013406126.jpg,900,600,good,818,117,876,188
20150618013406126.jpg,900,600,good,544,80,600,149
20150618013406126.jpg,900,600,good,258,105,328,195
20150618013406126.jpg,900,600,good,73,196,145,293
20150618013406126.jpg,900,600,good,65,452,145,594
20150618013406126.jpg,900,600,good,57,76,115,147
maxresdefault (4).jpg,1280,720,good,377,60,941,588
bkn-20180225144433772-0225_00822_001_01p.jpg,608,434,good,107,123,228,232
bkn-20180225144433772-0225_00822_001_01p.jpg,608,434,good,373,161,494,295
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106.jpg,1240,698,good,71,123,135,189
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106.jpg,1240,698,good,180,167,235,224
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106.jpg,1240,698,good,353,108,390,149
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106.jpg,1240,698,good,401,143,469,219
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106.jpg,1240,698,good,434,108,477,150
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106.jpg,1240,698,good,479,136,529,193
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106.jpg,1240,698,good,522,296,592,362
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106.jpg,1240,698,good,571,138,610,182
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106.jpg,1240,698,good,637,130,674,182
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106.jpg,1240,698,good,671,133,724,193
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106.jpg,1240,698,good,736,159,783,209
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106.jpg,1240,698,good,779,181,838,242
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106.jpg,1240,698,good,849,191,916,259
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106.jpg,1240,698,good,923,120,972,174
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106.jpg,1240,698,bad,979,128,1025,169
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106.jpg,1240,698,good,1068,101,1121,164
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106.jpg,1240,698,good,1139,116,1193,180
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106.jpg,1240,698,good,1029,128,1057,166
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,good,72,179,131,247
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,good,174,223,228,285
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,good,390,199,456,275
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,good,462,193,511,249
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,good,511,346,574,412
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,good,613,186,650,240
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,good,646,189,701,251
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,good,711,216,760,270
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,good,754,236,807,297
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,good,822,246,889,316
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,good,898,178,942,230
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,bad,947,182,992,227
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,good,1034,160,1084,220
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,good,1097,172,1156,240
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,good,338,165,379,214
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,good,550,197,592,242
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,good,418,167,463,213
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,good,993,186,1023,222
5e2a167e62fa8138db348605.jpeg,1100,550,good,143,76,273,204
5e2a167e62fa8138db348605.jpeg,1100,550,good,260,172,337,249
5e2a167e62fa8138db348605.jpeg,1100,550,good,413,157,517,277
5e2a167e62fa8138db348605.jpeg,1100,550,good,758,109,834,242
5e2a167e62fa8138db348605.jpeg,1100,550,good,945,153,1035,245
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,good,16,146,50,195
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,good,90,132,137,182
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,good,241,331,276,366
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,good,286,224,324,268
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,good,331,187,367,222
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,good,397,212,439,248
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,good,450,213,483,245
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,good,555,194,588,231
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,good,621,202,655,239
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,good,706,168,740,203
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,bad,202,168,239,212
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,bad,299,185,328,212
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,bad,517,200,548,238
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,bad,376,189,412,227
